201404,Let+It+Go（日本語版）,もしかしてだけど,紅蓮の弓矢,君の知らない物語,カントリーロード(簡易アレンジver),アイネクライネ,花束,Country+Road,千本桜,丸の内サディスティック,からくりピエロ,チェリー,楓,ドーナツホール,ハロ／ハワユ,ピエロ（ＫＥＩ）,となりのトトロ++簡単ver,天ノ弱,幻の命,ロストワンの号哭,カブトムシ,トレモロ,弱虫モンブラン,リビングデッド・ユース,葛飾ラプソディ,ウキウキWatching(笑っていいとも!より),奏(かなで),車輪の唄,変わらないもの,A+Whole+New+World,アイロニ,vivi,夜咄ディセイブ,天体観測,夏色,Calc,青いベンチ,想像フォレスト,カゲロウデイズ,TKGのうた,おなじ話,歩いて帰ろう,glow,My+Song,コネクト,小さな恋の歌,小夜子(簡単コードver),Just+Be+Friends,くせのうた,Butter-Fly,三人のおじさん,ふわふわ時間,空も飛べるはず,ray,一番の宝物,Let+It+Be,アヤノの幸福理論,wherever+you+are,Stand+by+Me,CHE・R・R・Y,secret+base+～君がくれたもの～,風になる,from+Y+to+Y,Staple+stable,しわ,愛のうた,モザイクロール,メルト／初音ミク,恋愛サーキュレーション,ゆるふわ樹海ガール,ロスタイムメモリー,サマータイムレコード,メランコリック,ロビンソン,痛いよ,東京テディベア,ガーネット,ふたりごと,さよならミッドナイト,サリシノハラ+(簡単コードVer),深海少女,Good-bye+days,ルージュの伝言,zoo,栄光の架橋,ベイビー・アイラブユー,如月アテンション,BABY+BABY,残酷な天使のテーゼ,夏祭り,心拍数♯0822,God+knows…,有心論,Dont+Say+lazy,チルドレンレコード,Rain,やさしさに包まれたなら,二息歩行,僕に彼女ができたんだ,オリオンをなぞる
201405,Let+It+Go（日本語版）,もしかしてだけど,アイネクライネ,君の知らない物語,Country+Road,カントリーロード(簡易アレンジver),千本桜,花束,丸の内サディスティック,楓,チェリー,紅蓮の弓矢,からくりピエロ,ハロ／ハワユ,奏(かなで),ドーナツホール,ピエロ（ＫＥＩ）,となりのトトロ++簡単ver,幻の命,天ノ弱,弱虫モンブラン,ロストワンの号哭,カブトムシ,葛飾ラプソディ,トレモロ,奏（かなで）(藤宮香織Cover),A+Whole+New+World,vivi,変わらないもの,おなじ話,Calc,アイロニ,リビングデッド・ユース,夜咄ディセイブ,カゲロウデイズ,TKGのうた,glow,天体観測,My+Song,夏祭り,夏色,青いベンチ,wherever+you+are,一番の宝物,如月アテンション,小さな恋の歌,secret+base+～君がくれたもの～,三人のおじさん,Stand+by+Me,くせのうた,想像フォレスト,Butter-Fly,サマータイムレコード,吉原ラメント+(簡単コードver),コネクト,小夜子(簡単コードver),MAD+HEAD+LOVE,from+Y+to+Y,アヤノの幸福理論,Let+It+Be,風になる,BABY+BABY,空も飛べるはず,ロスタイムメモリー,オレンジ(クリープハイプ),WOODEN+DOLL,ふわふわ時間,眼福,ふたりごと,さよならミッドナイト,愛のうた,メランコリック,Just+Be+Friends,RPG,ray,やさしさに包まれたなら,しわ,メルト／初音ミク,東京テディベア,Dont+Say+lazy,ガーネット,深海少女,God+knows…,Staple+stable,ゆるふわ樹海ガール,サリシノハラ+(簡単コードVer),モザイクロール,ベイビー・アイラブユー,CHE・R・R・Y,有心論,痛いよ,HE+IS+MINE,Good-bye+days,海と山椒魚,Snow+halation,風に吹かれて,花の名,チルドレンレコード,僕に彼女ができたんだ,Yesterday
201406,もしかしてだけど,Country+Road,カントリーロード(簡易アレンジver),君の知らない物語,アイネクライネ,Let+It+Go（日本語版）,丸の内サディスティック,花束,千本桜,楓,奏(かなで),チェリー,ピエロ（ＫＥＩ）,ハロ／ハワユ,Snow+halation,からくりピエロ,ドーナツホール,となりのトトロ++簡単ver,奏（かなで）(藤宮香織Cover),カブトムシ,紅蓮の弓矢,天ノ弱,弱虫モンブラン,夏祭り,トレモロ,ロストワンの号哭,変わらないもの,幻の命,ロスタイムメモリー,葛飾ラプソディ,アイロニ,glow,おなじ話,雪だるまつくろう,夏色,Calc,A+Whole+New+World,天体観測,My+Song,secret+base+～君がくれたもの～,wherever+you+are,くせのうた,カゲロウデイズ,アヤノの幸福理論,Daydream+cafe,一番の宝物,サマータイムレコード,想像フォレスト,NIPPON,Butter-Fly,from+Y+to+Y,風になる,Stand+by+Me,さよならミッドナイト,vivi,夜咄ディセイブ,ふわふわ時間,小夜子(簡単コードver),TKGのうた,三人のおじさん,ふたりごと,ガーネット,愛のうた,BABY+BABY,青いベンチ,Just+Be+Friends,Staple+stable,ゆるふわ樹海ガール,コネクト,しわ,痛いよ,深海少女,ベイビー・アイラブユー,ray,やさしさに包まれたなら,吉原ラメント+(簡単コードver),小さな恋の歌,DAN+DAN+心魅かれてく,"rain+stops,+good-bye",メルト／初音ミク,空も飛べるはず,CHE・R・R・Y,God+knows…,ないものねだり,Let+It+Be,メランコリック,サリシノハラ+(簡単コードVer),東京テディベア,"夏色えがおで1,2,Jump!",モザイクロール,オレンジ(トーマ),Dont+Say+lazy,チルドレンレコード,Whatever,Day+dream+biliever,キリトリセン,ラフ・メイカー,オレンジ(クリープハイプ),栄光の架橋,心拍数♯0822
201407,もしかしてだけど,Country+Road,カントリーロード(簡易アレンジver),君の知らない物語,となりのトトロ++簡単ver,丸の内サディスティック,花ハ踊レヤいろはにほ,千本桜,楓,Let+It+Go（日本語版）,ピエロ（ＫＥＩ）,アイネクライネ,からくりピエロ,ハロ／ハワユ,チェリー,花束,奏(かなで),君じゃなきゃダメみたい,ドーナツホール,カブトムシ,夏祭り,愛してるばんざーい！,雪だるまつくろう,夏色,変わらないもの,トレモロ,天ノ弱,弱虫モンブラン,Day+dream+biliever,Snow+halation,紅蓮の弓矢,ロストワンの号哭,天体観測,サマータイムレコード,おなじ話,secret+base+～君がくれたもの～,アイロニ,葛飾ラプソディ,幻の命,奏（かなで）(藤宮香織Cover),glow,風になる,Calc,青いベンチ,ray,小夜子(簡単コードver),A+Whole+New+World,My+Song,from+Y+to+Y,オレンジ(クリープハイプ),想像フォレスト,Arriettys+Song,一番の宝物,Stand+by+Me,Butter-Fly,さよならミッドナイト,ガーネット,"夏色えがおで1,2,Jump!",wherever+you+are,ウキウキWatching(笑っていいとも!より),恋愛裁判,しわ,Just+Be+Friends,カゲロウデイズ,もののけ姫,夜咄ディセイブ,ふわふわ時間,完全感覚Dreamer,小さな恋の歌,メランコリーキッチン,やさしさに包まれたなら,ふたりごと,くせのうた,vivi,コネクト,ロスタイムメモリー,ゆるふわ樹海ガール,愛のうた,サリシノハラ+(簡単コードVer),オレンジ(トーマ),アヤノの幸福理論,メルト／初音ミク,車輪の唄,東京テディベア,daze,ヨンジュウナナ,BABY+BABY,三人のおじさん,空も飛べるはず,Staple+stable,zoo,"rain+stops,+good-bye",God+knows…,DAN+DAN+心魅かれてく,チルドレンレコード,深海少女,Daydream+cafe,痛いよ,キリトリセン,さよならミッドナイト(ギターアレンジ+ver)
201408,もしかしてだけど,世界は恋に落ちている,君じゃなきゃダメみたい,Country+Road,カントリーロード(簡易アレンジver),君の知らない物語,丸の内サディスティック,となりのトトロ++簡単ver,ハロ／ハワユ,千本桜,楓,花ハ踊レヤいろはにほ,からくりピエロ,チェリー,ピエロ（ＫＥＩ）,恋のチムニー,アイネクライネ,花束,Let+It+Go（日本語版）,LEO(tacica),雪だるまつくろう,ドーナツホール,奏(かなで),カブトムシ,夏色,夏祭り,Butter-Fly,天体観測,トレモロ,天ノ弱,アイロニ,secret+base+～君がくれたもの～,おなじ話,弱虫モンブラン,Day+dream+biliever,ロストワンの号哭,小夜子(簡単コードver),愛してるばんざーい！,変わらないもの,glow,ray,紅蓮の弓矢,葛飾ラプソディ,君と夏フェス,幻の命,Shout+(androp),Stand+by+Me,Calc,グリコ+カフェオーレ+CMソング,風になる,ふわふわ時間,Snow+halation,サリシノハラ+(簡単コードVer),残酷な天使のテーゼ,"夏色えがおで1,2,Jump!",青いベンチ,メランコリック,サマータイムレコード,My+Song,完全感覚Dreamer,愛のうた,wherever+you+are,Sing,Just+Be+Friends,A+Whole+New+World,The+Beginning,カゲロウデイズ,from+Y+to+Y,ゆるふわ樹海ガール,くせのうた,東京テディベア,三人のおじさん,vivi,"rain+stops,+good-bye",ガーネット,しわ,心拍数♯0822,小さな恋の歌,少年時代,一番の宝物,空も飛べるはず,やさしさに包まれたなら,痛いよ,さよならミッドナイト,YOU,Whatever,車輪の唄,Staple+stable,夜咄ディセイブ,コネクト,栄光の架橋,God+knows…,とびら開けて,ルージュの伝言,ふたりごと,はじめてのチュウ,想像フォレスト,fly+me+to+the+moon,BABY+BABY,TKGのうた
201409,もしかしてだけど,世界は恋に落ちている,Country+Road,君じゃなきゃダメみたい,カントリーロード(簡易アレンジver),君の知らない物語,LEO(tacica),丸の内サディスティック,らしさ,楓,ハロ／ハワユ,アイネクライネ,となりのトトロ++簡単ver,雪だるまつくろう,チェリー,花束,ピエロ（ＫＥＩ）,千本桜,残酷な天使のテーゼ,からくりピエロ,ドーナツホール,花ハ踊レヤいろはにほ,天ノ弱,secret+base+～君がくれたもの～,アイロニ,カブトムシ,奏(かなで),Day+dream+biliever,ようかい体操第一,ひといきつきながら+,ひまわりの約束,青いベンチ,ロストワンの号哭,Stand+by+Me,弱虫モンブラン,おなじ話,葛飾ラプソディ,トレモロ,小夜子(簡単コードver),紅蓮の弓矢,Sing,A+Whole+New+World,夏色,glow,TKGのうた,ふわふわ時間,天体観測,Snow+halation,wherever+you+are,Butter-Fly,変わらないもの,とびら開けて,完全感覚Dreamer,Calc,愛のうた,fly+me+to+the+moon,サリシノハラ+(簡単コードVer),Let+It+Go（日本語版）,My+Song,幻の命,The+Beginning,車輪の唄,小さな恋の歌,しわ,Shout+(androp),ふるさと,君と夏フェス,風になる,ゆるふわ樹海ガール,グリコ+カフェオーレ+CMソング,vivi,愛してるばんざーい！,一番の宝物,栄光の架橋,メランコリック,サマータイムレコード,from+Y+to+Y,"rain+stops,+good-bye",恋のチムニー,東京テディベア,空も飛べるはず,痛いよ,コネクト,心拍数♯0822,ホシアイ,ガーネット,オレンジ(トーマ),Staple+stable,God+knows…,人生☆キミ色,BABY+BABY,Just+Be+Friends,さよならミッドナイト,くせのうた,やさしさに包まれたなら,北極星～ポラリス～,ベイビー・アイラブユー,夏祭り,Whatever,ファントムヴァイブレーション
201410,光るなら,WELCOME!!DISCOけもけもけ,Country+Road,もしかしてだけど,カントリーロード(簡易アレンジver),らしさ,ひまわりの約束,君の知らない物語,世界は恋に落ちている,丸の内サディスティック,アイネクライネ,ひといきつきながら+,星屑のインターリュード,楓,ピエロ（ＫＥＩ）,となりのトトロ++簡単ver,君じゃなきゃダメみたい,千本桜,ハロ／ハワユ,からくりピエロ,チェリー,TKGのうた,Stand+by+Me,ドーナツホール,アイロニ,ロストワンの号哭,紅蓮の弓矢,ようかい体操第一,おなじ話,花束,天ノ弱,弱虫モンブラン,A+Whole+New+World,奏(かなで),glow,小夜子(簡単コードver),トレモロ,LEO(tacica),青いベンチ,Day+dream+biliever,幻の命,葛飾ラプソディ,カブトムシ,ふわふわ時間,ギミー！レボリューション,サリシノハラ+(簡単コードVer),天体観測,wherever+you+are,Butter-Fly,変わらないもの,愛のうた,Snow+halation,Calc,Sing,夏色,from+Y+to+Y,Just+Be+Friends,My+Song,vivi,痛いよ,secret+base+～君がくれたもの～,SUMMER+PARADISE+feat+Taka+from+ONE+OK+ROCK,残酷な天使のテーゼ,完全感覚Dreamer,fly+me+to+the+moon,めざせポケモンマスター,小さな恋の歌,God+knows…,一番の宝物,Whatever,車輪の唄,オレンジ(トーマ),Staple+stable,栄光の架橋,風になる,しわ,ファントムヴァイブレーション,三人のおじさん,くせのうた,心拍数♯0822,コネクト,東京テディベア,ふるさと,花ハ踊レヤいろはにほ,サマータイムレコード,ray,スーパー・ノヴァ,YOU,さよならミッドナイト,この星に生まれて(合唱),ガーネット,SunriseSunset,メランコリック,世界をかえさせておくれよ,BABY+BABY,深海少女,金曜日のおはよう,独りんぼエンヴィー,Yesterday,"rain+stops,+good-bye"
201411,光るなら,Country+Road,もしかしてだけど,ひといきつきながら+,カントリーロード(簡易アレンジver),君の知らない物語,ひまわりの約束,アイネクライネ,Determination,丸の内サディスティック,サンタが町にやってくる,君の待つ世界,となりのトトロ++簡単ver,ピエロ（ＫＥＩ）,チェリー,らしさ,世界は恋に落ちている,からくりピエロ,おなじ話,アイロニ,楓,ハロ／ハワユ,ドーナツホール,千本桜,A+Whole+New+World,Stand+by+Me,紅蓮の弓矢,星屑のインターリュード,あわてんぼうのサンタクロース,青いベンチ,glow,弱虫モンブラン,ロストワンの号哭,君じゃなきゃダメみたい,奏(かなで),花束,天ノ弱,Day+dream+biliever,葛飾ラプソディ,することないからセックスしよう,小夜子(簡単コードver),愛のうた,トレモロ,Butter-Fly,Just+Be+Friends,サリシノハラ+(簡単コードVer),一番の宝物,ふわふわ時間,天体観測,Calc,痛いよ,Snow+halation,いつも何度でも,TKGのうた,変わらないもの,カブトムシ,幻の命,くせのうた,しわ,SUMMER+PARADISE+feat+Taka+from+ONE+OK+ROCK,小さな恋の歌,オレンジ(トーマ),fly+me+to+the+moon,My+Song,wherever+you+are,from+Y+to+Y,Whatever,Sing,ガーネット,vivi,栄光の架橋,チェックのワンピース,さよならミッドナイト(ギターアレンジ+ver),ふるさと,いかないで,残酷な天使のテーゼ,夏色,U＆I,アヤノの幸福理論,完全感覚Dreamer,コネクト,Dont+Say+lazy,メランコリック,独りんぼエンヴィー,BABY+BABY,車輪の唄,心拍数♯0822,ようかい体操第一,三人のおじさん,空も飛べるはず,ジングルベル,心做し,Yesterday,冷やし中華+はじめました,ファントムヴァイブレーション,ギミー！レボリューション,東京テディベア,ideal+white,めざせポケモンマスター,赤鼻のトナカイ
201412,光るなら,Country+Road,サンタが町にやってくる,もしかしてだけど,あわてんぼうのサンタクロース,ひといきつきながら+,ジングルベル,ひまわりの約束,君の知らない物語,アイネクライネ,丸の内サディスティック,赤鼻のトナカイ,カントリーロード(簡易アレンジver),千本桜,となりのトトロ++簡単ver,からくりピエロ,Determination,ハロ／ハワユ,ピエロ（ＫＥＩ）,チェリー,Stand+by+Me,奏(かなで),All+I+Want+for+Christmas+Is+You,ドーナツホール,楓,世界は恋に落ちている,紅蓮の弓矢,おなじ話,Snow+halation,アイロニ,courage,Day+dream+biliever,花束,ロストワンの号哭,glow,君の待つ世界,らしさ,天ノ弱,一番の宝物,弱虫モンブラン,スーパーマリオワールドで、ウエスタンショー,カブトムシ,A+Whole+New+World,トレモロ,スノースマイル,愛のうた,しわ,葛飾ラプソディ,My+Song,小夜子(簡単コードver),幻の命,夜明けと蛍,天体観測,サリシノハラ+(簡単コードVer),くせのうた,小さな恋の歌,Whatever,wherever+you+are,ようかい体操第一,Butter-Fly,Calc,君じゃなきゃダメみたい,ふわふわ時間,三人のおじさん,ファントムヴァイブレーション,Just+Be+Friends,変わらないもの,BABY+BABY,有心論,さよならミッドナイト(ギターアレンジ+ver),痛いよ,青いベンチ,オレンジ(トーマ),U＆I,Staple+stable,vivi,ふるさと,恋のチムニー,車輪の唄,することないからセックスしよう,独りんぼエンヴィー,メランコリーキッチン,心做し,from+Y+to+Y,心拍数♯0822,めざせポケモンマスター,空も飛べるはず,いつも何度でも,fly+me+to+the+moon,SUMMER+PARADISE+feat+Taka+from+ONE+OK+ROCK,金曜日のおはよう,ベイビー・アイラブユー,新宿,夏色,栄光の架橋,残酷な天使のテーゼ,コネクト,チェックのワンピース,冷やし中華+はじめました,創聖のアクエリオン
201501,あったかいんだからぁ♪,もしかしてだけど,Country+Road,ひといきつきながら+,積水ハウス,アイネクライネ,君の知らない物語,ひまわりの約束,吹雪,丸の内サディスティック,光るなら,ハロ／ハワユ,カントリーロード(簡易アレンジver),千本桜,からくりピエロ,チェリー,となりのトトロ++簡単ver,ピエロ（ＫＥＩ）,おなじ話,ドーナツホール,Stand+by+Me,紅蓮の弓矢,花束,Snow+halation,アイロニ,奏(かなで),恋のチムニー,glow,ファントムヴァイブレーション,楓,Day+dream+biliever,courage,天ノ弱,雨音ノイズ,世界は恋に落ちている,コネクト,幻の命,カブトムシ,葛飾ラプソディ,ロストワンの号哭,サリシノハラ+(簡単コードVer),天体観測,小夜子(簡単コードver),さよならミッドナイト(ギターアレンジ+ver),しわ,My+Song,A+Whole+New+World,くせのうた,God+knows…,vivi,愛のうた,ようかい体操第一,極限Dreamer,Butter-Fly,トレモロ,Calc,三人のおじさん,小さな恋の歌,はじめてのチュウ,弱虫モンブラン,恋愛サーキュレーション,メランコリーキッチン,一番の宝物,痛いよ,心做し,Star!!,オレンジ(トーマ),夜明けと蛍,らしさ,Staple+stable,変わらないもの,しあわせグラフィティ,イグジスト,青いベンチ,眼福,wherever+you+are,"rain+stops,+good-bye",君じゃなきゃダメみたい,心拍数♯0822,BABY+BABY,空も飛べるはず,あーりんは反抗期！,夏色,独りんぼエンヴィー,ダイアトニック,ふわふわ時間,Just+Be+Friends,半透明人間,炎のたからもの,ゆるふわ樹海ガール,私は貴方がいいのです,Whatever,fly+me+to+the+moon,夜空ノムコウ,車輪の唄,吉原ラメント+(簡単コードver),さよならミッドナイト,ジャパネットたかた,ロビンソン,Dear
201502,あったかいんだからぁ♪,吹雪,Country+Road,ひといきつきながら+,Star!!,アイネクライネ,もしかしてだけど,海色,丸の内サディスティック,カントリーロード(簡易アレンジver),君の知らない物語,イグジスト,ひまわりの約束,からくりピエロ,ハロ／ハワユ,Dragon+Night,しあわせグラフィティ,チェリー,となりのトトロ++簡単ver,光るなら,花束,ピエロ（ＫＥＩ）,ドーナツホール,Stand+by+Me,おなじ話,アイロニ,Day+dream+biliever,千本桜,栄光への一秒,Snow+halation,奏(かなで),楓,天ノ弱,glow,愛のうた,A+Whole+New+World,葛飾ラプソディ,くせのうた,さよならミッドナイト(ギターアレンジ+ver),極限Dreamer,サリシノハラ+(簡単コードVer),夜明けと蛍,しわ,紅蓮の弓矢,天体観測,小夜子(簡単コードver),ミルキィ+A+GO+GO,vivi,積水ハウス,七色シンフォニー,ロストワンの号哭,世界は恋に落ちている,変わらないもの,wherever+you+are,My+Song,完全感覚Dreamer,青いベンチ,オレンジ(トーマ),弱虫モンブラン,Calc,ファントムヴァイブレーション,YDKのうた,ふわふわ時間,はじめてのチュウ,心做し,情熱CONTINUE,雨音ノイズ,Butter-Fly,トレモロ,三人のおじさん,右に曲ガール,Whatever,愛してるばんざーい！,幻の命,小さな恋の歌,courage,恋愛サーキュレーション,Just+Be+Friends,カブトムシ,Staple+stable,メランコリーキッチン,コネクト,半透明人間,一番の宝物,ロビンソン,うれしいひな祭り,ゆるふわ樹海ガール,夏色,独りんぼエンヴィー,乾杯,眼福,メルト／初音ミク,車輪の唄,痛いよ,Bad+Apple!!,Dont+Say+lazy,らしさ,バイ・マイ・サイ,風に吹かれて,ベイビー・アイラブユー
201503,あったかいんだからぁ♪,吹雪,ひといきつきながら+,Country+Road,アイネクライネ,季節は次々死んでいく,Star!!,カントリーロード(簡易アレンジver),丸の内サディスティック,君の知らない物語,3月9日,もしかしてだけど,ひまわりの約束,光るなら,からくりピエロ,チェリー,Dragon+Night,ハロ／ハワユ,ピエロ（ＫＥＩ）,となりのトトロ++簡単ver,さよならだけが人生だ,ドーナツホール,海色,おなじ話,しあわせグラフィティ,夜明けと蛍,七色シンフォニー,アイロニ,三人のおじさん,だんだん早くなる,Day+dream+biliever,花束,千本桜,心做し,さよならミッドナイト(ギターアレンジ+ver),旅立ちの日に,天ノ弱,楓,Snow+halation,Stand+by+Me,glow,ないものねだり,葛飾ラプソディ,小夜子(簡単コードver),変わらないもの,YDKのうた,A+Whole+New+World,ロストワンの号哭,奏(かなで),愛のうた,春に一番近い街,天体観測,思い出のアルバム,完全感覚Dreamer,vivi,Butter-Fly,青いベンチ,オレンジ(トーマ),あいとわ,YOU,サリシノハラ+(簡単コードVer),世界は恋に落ちている,くせのうた,My+Song,Just+Be+Friends,夏色,Calc,しわ,トレモロ,弱虫モンブラン,痛いよ,wherever+you+are,from+Y+to+Y,ふわふわ時間,車輪の唄,愛してるばんざーい！,Dont+Say+lazy,小さな恋の歌,紅蓮の弓矢,メランコリーキッチン,さよならメモリーズ,うれしいひな祭り,心拍数♯0822,一番の宝物,独りんぼエンヴィー,空も飛べるはず,ふるさと,はじめてのチュウ,ロビンソン,いかないで,ゆるふわ樹海ガール,ファントムヴァイブレーション,風に吹かれて,START_DASH!!,東京テディベア,恋愛サーキュレーション,コネクト,ダイアトニック,眼福,"rain+stops,+good-bye"
201504,ひといきつきながら+,あったかいんだからぁ♪,Country+Road,アイネクライネ,吹雪,君の知らない物語,丸の内サディスティック,季節は次々死んでいく,カントリーロード(簡易アレンジver),チェリー,だんだん高くなる,からくりピエロ,ハロ／ハワユ,となりのトトロ++簡単ver,さよならミッドナイト(ギターアレンジ+ver),千本桜,アイロニ,光るなら,もしかしてだけど,ドーナツホール,おなじ話,ひまわりの約束,ないものねだり,希望の唄,ピエロ（ＫＥＩ）,Star!!,さよならだけが人生だ,心做し,Day+dream+biliever,ファッとして桃源郷,夜明けと蛍,glow,楓,A+Whole+New+World,花束,天ノ弱,ロストワンの号哭,vivi,変わらないもの,葛飾ラプソディ,積水ハウス,小夜子(簡単コードver),Stand+by+Me,だんだん早くなる,Dragon+Night,オレンジ(トーマ),青いベンチ,三人のおじさん,天体観測,Calc,世界は恋に落ちている,風になる,夏色,Butter-Fly,YOU,愛のうた,車輪の唄,Snow+halation,コネクト,小さな恋の歌,U＆I,グリコ+カフェオーレ+CMソング,Just+Be+Friends,サリシノハラ+(簡単コードVer),涙スキップ,眼福,弱虫モンブラン,My+Song,しわ,心拍数♯0822,ふわふわ時間,くせのうた,ガーネット,メルト／初音ミク,奏(かなで),完全感覚Dreamer,キリトリセン,トレモロ,空も飛べるはず,あいとわ,海色,ダイアトニック,半透明人間,Dont+Say+lazy,"rain+stops,+good-bye",ゆるふわ樹海ガール,fly+me+to+the+moon,アスノヨゾラ哨戒班,ロビンソン,独りんぼエンヴィー,冷やし中華+はじめました,wherever+you+are,はじめてのチュウ,from+Y+to+Y,七色シンフォニー,ふるさと,夜咄ディセイブ,春に一番近い街,やさしさに包まれたなら,START_DASH!!
201505,希望の唄,Country+Road,ひといきつきながら+,シュガーソングとビターステップ,アイネクライネ,からくりピエロ,君の知らない物語,カントリーロード(簡易アレンジver),丸の内サディスティック,あったかいんだからぁ♪,チェリー,ハロ／ハワユ,となりのトトロ++簡単ver,おなじ話,A+Whole+New+World,アイロニ,ドーナツホール,Day+dream+biliever,さよならミッドナイト(ギターアレンジ+ver),千本桜,Stand+by+Me,ひまわりの約束,季節は次々死んでいく,積水ハウス,ないものねだり,ファッとして桃源郷,ピエロ（ＫＥＩ）,世界をかえさせておくれよ,Brand-New+Myself+〜僕にできること,光るなら,吹雪,Butter-Fly,glow,花束,vivi,楓,もしかしてだけど,バカップル死ね,心做し,天ノ弱,夜明けと蛍,夏色,ロストワンの号哭,風になる,南中ソーラン,葛飾ラプソディ,Star!!,アスノヨゾラ哨戒班,天体観測,wherever+you+are,弱虫モンブラン,変わらないもの,小夜子(簡単コードver),fly+me+to+the+moon,Calc,グリコ+カフェオーレ+CMソング,奏(かなで),ダイアトニック,Snow+halation,オレンジ(トーマ),車輪の唄,心拍数♯0822,恋愛サーキュレーション,三人のおじさん,くせのうた,トレモロ,しわ,YOU,やさしさに包まれたなら,ふるさと,東京+(きのこ帝国),ファントムヴァイブレーション,世界は恋に落ちている,さよならだけが人生だ,"rain+stops,+good-bye",眼福,Just+Be+Friends,カブトムシ,メルト／初音ミク,ふわふわ時間,青いベンチ,愛のうた,小さな恋の歌,サリシノハラ+(簡単コードVer),完全感覚Dreamer,My+Song,空も飛べるはず,START_DASH!!,CHE・R・R・Y,コネクト,Staple+stable,グリグリメガネと月光蟲,痛いよ,カゲロウデイズ,涙そうそう,雨(petrolz),Dont+Say+lazy,風に吹かれて,情熱大陸,Good-bye+days,富士サファリパークCMソング
201506,シュガーソングとビターステップ,Country+Road,ひといきつきながら+,アイネクライネ,カントリーロード(簡易アレンジver),君の知らない物語,希望の唄,丸の内サディスティック,からくりピエロ,シオカラ節,バカップル死ね,チェリー,となりのトトロ++簡単ver,さよならミッドナイト(ギターアレンジ+ver),ハロ／ハワユ,おなじ話,ファッとして桃源郷,A+Whole+New+World,ひまわりの約束,アイロニ,夏色,Day+dream+biliever,千本桜,夜明けと蛍,花束,ドーナツホール,メリュー,ピエロ（ＫＥＩ）,積水ハウス,季節は次々死んでいく,secret+base+～君がくれたもの～,天ノ弱,あったかいんだからぁ♪,Angelic+Angel,Snow+halation,楓,glow,世界をかえさせておくれよ,変わらないもの,もしかしてだけど,vivi,wherever+you+are,奏(かなで),風になる,車輪の唄,葛飾ラプソディ,fly+me+to+the+moon,ロストワンの号哭,夏祭り,ふるさと,光るなら,ダイアトニック,天体観測,"rain+stops,+good-bye",心做し,Calc,ないものねだり,START_DASH!!,Stand+by+Me,Butter-Fly,ファントムヴァイブレーション,小夜子(簡単コードver),グリコ+カフェオーレ+CMソング,トレモロ,世界は恋に落ちている,青いベンチ,弱虫モンブラン,YOU,情熱大陸,歩いて帰ろう,Just+Be+Friends,痛いよ,愛のうた,残酷な天使のテーゼ,くせのうた,ガーネット,CHE・R・R・Y,心拍数♯0822,Qunka!,完全感覚Dreamer,ブリキノダンス,カブトムシ,一番の宝物,My+Song,Good-bye+days,Star!!,オレンジ(トーマ),東京+(きのこ帝国),しわ,恋愛サーキュレーション,アスノヨゾラ哨戒班,メルト／初音ミク,Staple+stable,三人のおじさん,シリョクケンサ,吹雪,風に吹かれて,新宿,福笑い,愛してるばんざーい！,ex+ダーリン
201507,Country+Road,シュガーソングとビターステップ,シオカラ節,ガーネット,変わらないもの,ひといきつきながら+,アイネクライネ,君の知らない物語,カントリーロード(簡易アレンジver),丸の内サディスティック,ハロ／ハワユ,夏色,夏祭り,secret+base+～君がくれたもの～,さよならミッドナイト(ギターアレンジ+ver),からくりピエロ,チェリー,Angelic+Angel,積水ハウス,BABY+BABY,アイロニ,おなじ話,A+Whole+New+World,となりのトトロ++簡単ver,ドーナツホール,グリコ+カフェオーレ+CMソング,Day+dream+biliever,千本桜,ひまわりの約束,バカップル死ね,夜明けと蛍,Snow+halation,SUNNY+DAY+SONG,ピエロ（ＫＥＩ）,花束,メリュー,glow,ゆずれない願い,風になる,世界は恋に落ちている,季節は次々死んでいく,楓,vivi,小夜子(簡単コードver),おかあさんの唄,車輪の唄,心做し,青いベンチ,歩いて帰ろう,たなばたさま,YOU,ふるさと,天体観測,葛飾ラプソディ,奏(かなで),fly+me+to+the+moon,天ノ弱,ロストワンの号哭,Calc,もしかしてだけど,Star!!,wherever+you+are,Qunka!,Butter-Fly,"rain+stops,+good-bye",ルージュの伝言,小さな恋の歌,光るなら,ブリキノダンス,情熱大陸,あったかいんだからぁ♪,START_DASH!!,新宿,弱虫モンブラン,夢花火,一番の宝物,トレモロ,この星に生まれて(合唱),愛のうた,カブトムシ,サマータイムレコード,Miracle+Shopping,ダイアトニック,メルト／初音ミク,完全感覚Dreamer,残酷な天使のテーゼ,Just+Be+Friends,紅蓮の弓矢,SUMMER+PARADISE+feat+Taka+from+ONE+OK+ROCK,Stand+by+Me,オレンジ(トーマ),心拍数♯0822,ファントムヴァイブレーション,ふわふわ時間,crow+song,痛いよ,オリオンをなぞる,Let+It+Be,"夏色えがおで1,2,Jump!",世界をかえさせておくれよ
